id_A,id_B
7381,2200
18308,7755
10755,9158
15045,6421
1380,10803
6626,3052
11213,7166
5544,5731
8895,12188
5723,12108
939,6637
8842,12063
14566,12052
5314,12667
11627,7555
8829,7362
13082,4082
1341,7199
6057,3418
9499,5652
14184,5417
13502,6764
14393,2044
3455,3108
4136,8651
10569,2487
12363,8280
7692,1011
14004,11904
7787,10998
11711,5556
5956,11570
7038,161
11010,3521
17362,12307
6991,12967
17984,3163
13448,9178
2985,5808
686,1432
5324,1507
14218,13196
11612,1652
11200,6971
8948,13334
16551,457
717,7240
16185,4066
3202,8571
4315,307
9531,3140
11677,10223
13678,44
14040,8840
1840,6093
5416,10988
4371,3726
17322,9320
5083,12781
7746,3315
5647,10402
4506,561
17660,6915
21,12514
3081,12524
10036,6557
6324,9843
10595,2153
1063,4146
11849,2655
13092,12960
17598,10395
10213,11564
4418,2330
12215,5479
1546,5420
11605,7635
8006,8001
6173,5152
8122,11900
4174,11041
13716,7811
5274,3024
4312,38
4486,4140
5464,1909
2018,6900
12483,5942
8827,2833
15584,13278
13599,1192
14329,9493
4465,5617
18079,4577
13626,7136
15067,441
4204,13216
1854,8575
1299,8974
15805,9257
4671,13529
15859,1306
12709,2118
18071,4102
11792,13055
4074,3261
401,12310
624,6550
17917,6910
4110,8749
8061,13129
6470,13600
11309,8848
18114,9889
3426,13513
16976,2723
9259,5391
3408,10700
9468,11254
16353,7847
1786,12107
3005,2890
4199,10754
4567,3154
15983,9020
1792,12072
13780,735
168,5451
6821,7821
8900,12370
5466,9150
254,13125
5400,5560
13769,3496
16570,6240
3629,5120
6318,10653
8550,13293
8327,9086
2741,4989
253,7674
9661,8559
10158,3000
5733,1321
12699,1815
11229,12911
7565,9505
4475,5544
17069,11276
6311,1998
11788,11199
2281,10930
7149,1035
11324,10978
1000,12
6964,8730
14559,5991
16904,8032
940,3860
1068,3348
17801,12877
16855,847
4084,1838
16568,8155
9574,12045
15143,12633
4784,13081
3908,11495
6690,3243
13177,874
9823,3911
10172,1688
16076,1057
1405,2941
8928,6591
2650,4736
10716,9581
15877,1573
6111,4076
17622,8455
3063,8251
14679,5958
16107,9110
1837,456
6859,13436
18543,9011
3983,4763
16402,2393
16847,12999
5689,7448
16337,6525
14981,4371
377,143
775,7337
5406,9701
7157,11131
13150,2716
5569,9538
14433,2410
12758,2752
2666,8026
7724,1670
4403,6391
7012,4353
4101,6685
13774,789
11215,3835
14919,10883
11814,10405
3752,9027
10016,12639
4158,12345
18069,2077
3582,9803
13076,7452
15248,3454
7197,12282
15430,10170
8196,8424
10642,7125
4887,647
10966,7296
11626,1136
13254,11860
13583,1312
2226,7228
10076,9236
15853,9142
673,1334
9140,6813
5137,13422
12608,9751
15460,3817
8889,12341
9888,13230
3362,1172
4066,6588
4391,11122
12160,13493
15037,3829
7979,2678
15000,10831
14445,9639
4703,7256
14118,11293
17508,9730
8282,7313
15922,3874
5899,12301
830,12380
4847,2715
3857,6993
8696,9520
6073,1851
314,9188
2708,7088
9801,11330
14575,5744
16755,11975
9246,8954
16457,6361
7649,9627
6609,8405
9992,10504
2722,880
16320,9411
13321,10349
16578,6059
10785,5603
8271,9393
15346,7165
15063,11004
2953,5376
13715,12645
8,5587
3856,6801
12193,3514
17913,892
3380,3812
6152,428
3289,460
13122,11967
12269,484
6359,3683
4753,4313
6253,10674
9958,8418
7226,11838
2982,8323
6109,4362
5071,4148
2631,7696
17924,1417
16485,3398
2183,10530
14483,10764
11414,4538
16098,3113
1597,7736
8393,13136
4803,12336
2578,3914
5977,8298
6747,7471
15270,10173
2820,12540
3834,3159
6280,10375
7659,5646
5234,3239
1952,11994
15047,4788
1013,941
17808,12961
7307,8293
11121,7011
11979,5054
5475,3990
791,12570
2316,698
926,8666
1511,3207
4392,8463
9433,5900
13958,132
17717,8816
4854,8922
18401,648
11547,3916
6049,3561
7256,13593
8667,2257
2782,5134
4686,236
12379,1292
13601,4802
1487,8791
5463,3078
7790,326
7202,12090
12329,2868
8311,4267
5683,10135
13897,1680
18383,10107
17787,3237
9953,12881
7654,1725
17155,13562
7345,13238
7215,5151
15177,1345
14403,6198
11876,12526
14682,2147
12000,8361
10663,1582
13820,1115
2227,6581
10357,3285
15824,912
5161,3220
13792,1006
13397,11667
6257,2462
15424,8695
17874,3203
8850,1066
4772,3459
1124,3570
4285,3733
7923,8830
17796,5263
17945,11181
4832,9461
585,7761
7545,9834
2466,4728
12247,7552
2115,6252
17347,12700
6001,3910
6633,13217
11518,6336
16274,7963
16870,9823
4570,9736
6147,7367
1807,4243
2606,1089
10812,11177
17564,10162
17991,9326
13068,4314
6597,12575
16347,7441
13524,9091
10741,13203
2214,11015
16786,13277
7801,1672
2587,6328
4230,7067
11620,12428
11161,5129
2147,9693
13366,12263
12876,4642
17811,12448
9216,10608
11689,10820
2696,9746
2868,2182
9650,1816
3992,9849
15743,10233
4992,6013
13948,5616
12496,10871
3376,4643
9549,1438
4440,5431
13826,3653
15912,11338
13722,11965
9494,5670
6450,691
3296,10190
12400,7765
6691,12773
6612,12516
17386,10344
16105,8939
14971,4036
2370,12831
7442,485
13112,9065
17316,11794
14969,10432
11145,8153
5399,4336
14684,12822
9952,13368
118,13678
13828,2781
3417,10933
17482,2413
13432,192
190,10185
3254,7330
16706,3536
8870,7023
862,1488
3594,13057
5519,7749
3377,9845
9947,2504
14301,3667
1579,7500
16424,8631
18295,7672
15125,3738
6329,12038
4434,12259
15933,4854
10314,1504
16297,6769
7557,11812
5459,13209
9789,9667
14080,4484
10081,9123
16263,5709
6396,1961
951,10753
1595,8681
16910,8584
14452,11920
15250,2693
8221,6694
3255,3832
9562,10986
1623,12462
15850,7294
15660,5068
12491,19
4712,13448
7396,3854
6902,7780
9080,6925
8822,4767
12159,8858
13115,7172
7702,7135
17290,11024
952,2214
6168,11676
9017,12541
9984,2017
16361,6071
11084,12854
12659,4760
18495,9232
18005,8557
17438,5582
16525,11212
16165,8457
12505,11153
801,9001
11472,470
10978,9710
17639,4284
8453,2335
5434,5387
17178,12955
339,4508
1693,2026
5103,6216
7538,12156
548,5896
8901,972
2554,396
10503,10057
12460,100
5472,13324
9047,6751
3297,12444
3240,8513
12886,11068
2263,12613
13420,9226
18112,13100
15795,3877
12168,7473
18325,11801
18225,427
16208,11592
8256,2583
14146,2174
12561,5302
17152,9754
2823,2250
12431,3963
5819,3688
18261,2237
11756,10807
14593,9916
15967,638
17760,2
95,4156
7687,4159
6490,6655
13075,7262
3772,6186
10683,3838
11642,7098
616,11519
17011,4594
12301,4178
16262,8231
725,9956
3830,2143
9387,10926
11477,1559
8872,1392
8420,13063
1924,3182
4521,7599
5916,4513
4091,8841
8777,6572
18515,1389
1711,11398
6607,868
12752,10359
17643,5666
8259,13058
18399,4220
16358,10372
9913,10211
8808,1689
6990,9545
3231,12725
18195,3206
15791,3469
15312,5103
10191,950
10527,2210
2907,13366
17244,7163
4358,5914
14613,7124
1244,372
13343,4298
15062,9288
7340,12253
704,9054
1787,9912
7185,6807
8236,6110
1939,11534
1118,8775
11481,1932
8048,7646
11090,9341
3073,5911
1997,2569
1091,4028
12927,6227
13729,7808
12789,13567
11637,11716
7779,1410
15297,342
368,6552
7838,3718
394,12221
6659,5681
11383,163
12414,3732
12122,5095
615,6937
587,1443
10243,4974
10724,9924
11370,7267
1357,6079
11446,2518
8175,5784
15710,2641
10257,6132
2644,8866
18467,6
6471,13362
12826,12193
8904,3858
5639,820
14646,1962
11342,10571
3735,2839
16615,10948
16897,8919
680,5757
3978,5035
9419,10729
4428,8615
17137,4664
9627,4848
17850,2688
18406,9478
10973,3909
3112,10000
14931,4451
9701,8147
5193,12794
11002,5099
5134,11956
16672,1915
345,6579
12258,9920
9963,9654
1432,7898
4070,6539
8177,12758
15264,6215
8520,11517
11789,1051
8345,207
18354,11159
10839,12891
11848,4321
740,13015
3123,13132
10000,7989
18264,9947
17747,9208
13679,12352
5654,5237
15438,5906
6327,5253
10304,10029
7475,416
12870,8931
563,11855
5680,3375
13639,10706
5993,13517
6773,7842
13298,137
3588,9989
1846,6372
6517,13137
12946,4051
17468,5130
6040,9819
2206,4808
4547,6009
5652,4170
15429,8880
17748,5411
5929,10111
5766,6834
17783,8498
2768,6739
17532,3728
10968,2920
8411,3819
15822,4583
8275,6492
5756,1175
13248,5596
13785,12579
10904,12987
10407,10826
13255,1966
17838,10731
12947,10876
11762,9934
331,7059
12693,11027
18335,5613
480,1130
7661,4018
849,10962
3137,8303
4233,8794
14428,6134
17471,8523
10261,1351
8934,2803
7828,8650
9950,13112
78,11981
2833,5281
6171,7802
7522,8768
9437,5507
6211,9116
13761,2841
16873,9951
11442,452
1230,3612
18,6489
8564,13038
2301,12059
12072,10854
7981,6756
18147,8863
12594,2130
4860,10195
17134,3066
1687,7049
10586,11184
12406,11581
14418,11113
8017,10884
15633,12451
6027,7033
8472,3368
2840,6642
3655,5614
12024,11480
11624,5625
16954,6345
5252,3872
15217,9744
1949,4887
9638,9873
9649,329
257,6562
16676,12246
10373,10705
1243,8524
12774,1489
3211,13244
11532,8069
14365,5673
9605,13564
2167,8423
4170,3312
18019,12704
1660,8676
16787,11328
7122,12791
2814,688
5319,5372
8585,5903
10341,10478
6566,9673
14043,1664
14601,8533
3837,10546
5442,2002
6828,9087
569,11533
4456,8960
18165,8552
14825,2724
11134,9136
12514,1570
2582,9069
8620,4294
17638,1291
956,8452
13027,1745
6408,5573
11880,12839
16114,2553
1219,114
1640,11227
15495,8205
17338,3464
17012,8349
5037,11512
5911,2729
5563,3983
18318,4951
9339,4975
9123,1864
7898,7526
11230,10840
15003,2987
18351,5628
8751,12197
11105,6502
17600,2572
17901,1423
14711,7332
4047,8634
17770,13465
15971,6676
12088,12296
12048,12576
2339,10036
721,3973
99,12017
13790,10931
93,10695
13335,3139
14900,7376
6183,4633
8295,759
2336,3993
11315,10182
5537,10392
1305,4470
5764,12933
198,12267
2951,10149
1619,1677
1289,4269
17725,9082
9073,8663
7683,8521
18215,12251
6530,12376
17971,1237
773,10961
16627,13268
6260,7104
2135,12867
10835,6251
5840,988
1212,4128
8625,8158
4149,4377
17614,5374
6643,9738
7759,5389
16763,2021
18104,2739
5504,10265
10209,11357
1769,1105
10500,10192
4263,8136
15810,8717
6708,449
17368,4714
2397,750
777,7897
12298,8028
1558,9874
9745,3271
199,7234
14621,2092
3632,13312
10954,13632
11879,109
6567,3761
1019,432
17146,11744
7873,11595
3091,7044
8397,6973
1047,4049
17681,9599
9239,5270
12819,1757
15958,10032
11592,2484
2482,135
16965,1692
9835,13005
8883,4248
4373,2936
5526,11701
13586,11458
12331,2310
3954,4432
760,7760
9493,4732
13681,13693
14123,12493
7573,864
14587,7494
6704,8505
6373,8874
15403,2864
165,4091
14134,5961
6060,6844
15924,2776
6036,2408
13079,7324
7949,12520
1113,2082
13215,1771
5100,7835
6203,8977
11818,871
6369,16
10115,10522
14612,3403
12628,4855
16160,1433
11988,12726
12456,3483
16750,13286
13760,968
8778,7951
13667,5524
2716,1174
11558,1748
9148,2435
10450,10399
15578,4737
5053,7906
875,10663
7601,4286
5074,4800
18425,12019
4945,10497
4317,6901
13680,8740
1146,4254
8935,6799
10416,4757
379,7514
7312,224
12771,10814
14312,6790
15603,7082
8424,10575
15559,13349
1610,7254
15852,736
3128,4744
8226,7224
9906,12366
8817,3010
14210,1372
9743,1088
7048,12752
14455,5047
13962,3447
13853,13419
6655,627
1321,3187
11835,12828
8346,2008
3723,8082
10273,2272
15490,4187
2084,9552
13723,13208
16237,11322
8665,4015
1700,6105
8996,1259
8694,2870
9158,1583
4586,4406
1953,9717
15275,7236
13344,12920
4152,8116
8038,7342
9803,1508
14172,8415
2761,4151
3187,12050
14982,11510
6003,8352
11649,7202
15527,8825
17738,3625
369,10474
14750,11746
13148,446
16108,154
12753,11867
16732,1940
4599,4387
4775,5119
16941,7314
10089,4199
15013,10198
7935,420
4597,5630
8478,3402
13956,8970
13296,4977
10300,13636
17264,13639
15608,8568
18092,7881
17509,7032
10365,84
8216,7227
7542,6616
1143,4824
9710,12004
12425,11713
9109,8587
2066,9908
227,6253
4684,2952
6406,3145
16029,461
10029,934
16705,6474
14918,3935
16284,11650
9469,13346
10103,7311
3034,9750
2809,10159
9351,11896
13497,464
3950,10894
5327,3609
6858,7841
12306,3028
10918,9419
3700,863
17065,8616
13475,7703
15632,1365
10715,1164
13038,5140
12502,12488
3049,2218
2408,5351
2208,5449
13367,8146
10697,6126
4802,10736
544,13588
16501,2278
10548,9161
13901,9395
14668,4840
5897,10140
6804,6414
14860,12930
59,7769
8674,7219
13173,5973
11281,1764
10793,6460
7946,5691
2599,8263
14729,7993
4792,2352
5091,8125
8603,10461
6198,2243
2810,2580
14675,6443
4462,4207
2843,11112
6845,8706
8539,11770
12013,2815
8779,13193
1238,9506
15274,12417
9765,11806
18088,8437
10938,4499
5615,13545
9727,2857
17418,1041
812,6375
5688,690
1795,10788
5934,9394
9705,6935
193,12477
6962,8842
8794,2075
7084,727
1830,13071
6289,997
9875,13223
1411,5684
17868,13174
316,11793
5097,11642
6380,6390
6219,2609
16695,10274
5708,9674
5432,2412
16902,3035
9011,13387
15359,10498
5678,6277
7093,6321
13434,9488
4559,13101
18025,13673
7051,3581
774,11724
7483,575
15626,12554
13514,5816
1252,11741
7249,5126
6560,11364
4779,12178
11919,8024
16000,12224
3220,4153
5775,269
975,10115
8296,1
12630,7468
15188,9143
18093,7890
617,2303
17869,3672
12066,1619
14858,844
5955,12213
185,4870
7912,2490
8860,3240
16481,10082
4094,1538
15316,4563
8673,6099
2568,6734
2213,9953
1306,11382
3539,7785
11012,10
17093,1498
11969,2660
1629,2220
1327,10209
8294,12994
1549,4029
15934,10215
8642,9162
15100,1681
11990,11067
14220,8754
4355,8957
13056,12007
4325,1419
3617,9983
3858,8488
12529,4356
10637,9397
2478,3879
12526,3984
3976,8501
9114,4893
17487,2992
495,8760
9420,1788
16364,7964
3464,2349
13016,13361
340,3458
18476,302
7917,7461
3319,11903
13693,11032
16793,11146
14079,1912
18525,4012
9075,5766
451,1401
14702,1512
7890,1034
6549,11282
206,8050
15887,13714
28,4966
3097,1135
802,13497
17647,11516
17162,6485
13067,11422
716,7497
4910,11119
1557,5933
10526,12973
12061,12904
7534,2550
3541,10828
3,11073
4487,12986
514,10407
9625,5828
12601,5212
7862,544
6591,6594
384,6693
14321,10824
10035,13406
16509,7632
1339,5405
12029,9498
7552,10476
5979,11999
16761,3936
7292,876
526,10374
6290,11410
1833,10666
14510,6634
8529,8245
2219,3340
16063,5951
8107,4163
7625,3062
3309,4991
16136,6465
13292,4592
7990,7200
7423,7810
12121,4358
2055,1168
17540,9128
13824,11521
15479,8481
10955,6617
15509,6145
16436,6605
1818,5000
10896,13399
7358,13644
2275,13547
9708,1756
7173,8035
17262,1785
5264,7813
11051,7143
15786,97
10177,13658
8365,1375
9316,11143
14819,6358
13009,9620
8702,11631
14152,5433
17569,4553
18494,5501
2769,343
10218,1182
11250,11037
4962,9588
2684,12441
12662,10973
7641,5277
12187,13069
9272,2482
17987,1126
7392,911
15052,9029
4017,8429
9999,3844
5042,10654
1315,1207
10745,7506
13610,3386
2438,2447
2681,3915
7628,12654
8467,7997
876,10936
12125,3204
12055,7194
11326,7624
12192,12472
208,3429
14456,10268
4301,8782
3007,5575
16559,709
8339,2527
4342,7976
9394,6281
9155,12710
16679,3188
6569,3932
16548,5918
15459,2116
12420,3981
4895,9975
7282,12145
17856,1897
18133,3327
15520,9367
2033,8633
3098,8004
13996,10923
7883,12169
17559,10849
4901,9522
16251,3602
2323,5879
4525,1218
2789,4891
9654,11315
9172,3750
8683,7567
5457,11089
10690,3495
15652,6590
17243,1393
7043,2281
3061,10367
5912,11596
7556,11147
2805,13123
8922,4885
15228,4993
14940,12044
12782,11579
9598,2897
18442,1222
10802,4915
1109,193
12648,713
16187,783
14562,809
16228,6635
7264,7442
17531,10120
6557,6832
9397,2722
8896,7368
15779,12106
7516,4605
9852,4965
4092,8886
12504,4748
13271,2754
8185,7922
13999,2761
16506,11653
4427,11428
2816,11680
13637,853
7308,10664
2718,1426
9048,2619
3732,13183
8833,9039
13537,10796
11302,5554
18080,4695
11915,10019
4370,9018
9521,10253
10803,6076
9024,12508
11905,12902
6977,9553
2581,5589
9434,9859
6791,502
4065,4279
11001,3781
3848,4632
2160,9817
2234,8836
6836,9863
18226,11281
8369,7066
7,7688
11591,8573
11884,6319
11977,7107
12708,9896
1772,4734
632,13669
12324,80
11094,9772
15083,10126
12019,8027
9149,1751
8475,7109
16535,982
7052,12778
1999,5147
7502,1212
8422,12736
6401,4660
15283,12631
12631,11306
6157,9149
13355,12027
1454,6640
10009,9618
10025,3603
18527,764
5184,7264
8007,5246
8975,13291
17547,12679
11278,12068
10858,8377
18211,11892
11241,11484
15398,5267
12310,331
348,13357
1424,5847
12002,9463
8624,5220
2622,886
2569,7571
5881,3791
5845,9512
10415,12030
4281,10141
10005,12816
13538,13457
7034,9802
8726,12551
12865,6507
3492,9225
13890,1829
1066,5645
4242,4978
2871,79
8679,3882
3608,13660
4306,11544
7549,8665
16393,9324
8194,6997
17876,3617
14540,1682
12212,7270
11159,10388
2132,1024
9238,10791
3433,123
11408,12047
6651,3316
9938,889
3456,6242
5254,6975
4557,4287
17270,971
1941,3517
11280,7071
2165,7221
12996,6828
5737,6551
15749,7538
15485,481
6510,7095
16009,13147
5987,12553
6368,279
997,6880
10996,3077
1541,5949
11895,13642
3739,9543
5546,11637
13439,2315
12667,5471
14077,5229
2372,13283
1110,3069
16396,11721
1775,1704
8578,9964
15953,915
4100,5016
16155,11536
13118,3413
12606,5599
2844,4531
5310,4503
12769,3325
14626,186
12094,7039
7500,499
16527,11012
5013,843
8491,11472
12189,13444
9554,4701
7134,10668
10624,6425
6743,12866
16180,12589
11847,6785
953,10734
7540,9537
5419,4622
5570,1625
7613,7438
2155,6124
1647,2566
7113,5827
9477,8
16515,13049
5895,13134
9529,209
8103,6592
7074,11233
3219,9541
1526,8311
14021,6317
8791,1687
16391,10857
3126,5202
8098,13592
12477,13120
8032,4727
15193,8756
9634,9470
1673,819
4913,2587
11623,2201
3070,7041
7829,1206
2145,5073
4666,8364
18469,2450
6966,9212
1899,8981
14191,6347
8892,13461
13873,11061
10725,2261
13534,408
9311,9213
15519,9230
7163,1949
12851,739
7531,6859
17956,12409
7517,1535
12615,6260
14831,3934
5990,6881
16988,5888
404,4143
17590,4873
8941,791
4141,13044
1982,10928
12349,11216
11860,3556
3256,6534
6614,2246
15267,12429
4604,3487
4412,12073
12992,13638
8936,3292
13993,4085
16272,12927
13851,8313
3721,12460
1426,6743
16617,11788
17844,4884
16213,10174
9503,6564
5414,1892
13374,12003
6331,7074
4189,1431
6997,7639
2781,4333
14878,778
10214,10003
8244,10309
7234,7509
968,3563
7479,6852
16041,10468
9621,7100
15557,3881
6006,1957
9564,10626
16800,5750
12219,11749
13277,3023
3185,1322
16230,7517
8531,2476
15740,1187
15575,1610
16269,12932
15628,4351
3200,7647
14734,6933
8136,6335
14266,9309
14517,6055
393,4318
7300,4075
5602,2224
18474,9775
4308,2537
1098,1165
16614,13060
11260,8792
1226,760
8053,6352
2972,10976
18017,6653
13462,1155
8949,11304
12096,12075
2674,13414
17414,8849
12986,1294
18410,4565
17972,12454
8958,1792
2949,4088
10031,9216
6783,1150
1459,2702
13400,4683
16982,11844
10254,13119
10513,4122
17731,11232
13605,3586
18107,8626
9321,5538
10309,10396
17668,1442
15289,12599
17618,12922
16154,7036
14161,7618
7243,12832
6665,6561
5219,3621
8435,10577
11216,7291
2133,8832
6861,11183
18393,5642
11752,11528
6554,7115
14522,3030
10775,931
13755,2712
11179,12723
3223,1928
10533,3754
12910,7903
5336,3274
3647,3370
8165,1352
12914,5995
2252,7874
3234,8641
374,3366
5049,3434
7501,10281
15641,3840
8195,9981
4288,11437
2251,1733
17861,8476
6245,13201
10971,7014
48,12029
16892,7969
3017,1152
8522,3837
6143,8846
13466,4347
18298,5286
16686,6771
16053,3196
14937,3676
15811,12805
9818,7561
5528,11598
18174,10692
173,4086
14687,8176
12078,970
3437,13495
4727,5804
1122,12790
1055,13253
13782,7394
17830,4758
12591,11331
11149,4771
5286,8490
1340,11444
10935,4713
14179,832
10633,11504
15863,902
1829,3297
10499,5329
13120,13672
5358,11522
18431,10238
14539,1879
17560,4877
14820,3884
14816,8318
11348,5830
17928,12474
13238,12724
4147,11992
9265,11204
3190,10332
8583,7335
4524,608
9576,7860
14338,3949
10635,3047
12237,9499
13353,516
9994,7242
16887,181
14703,5447
4361,2658
18085,2164
16909,11661
14822,5150
8985,220
1079,5339
17764,6600
13040,10415
398,13073
9680,111
9693,9413
16714,12382
4747,5406
5300,1054
3391,8725
12723,3966
948,7101
9086,13389
10885,999
7027,8113
1740,5737
15048,8502
18221,9943
8595,8042
2667,12020
14442,1297
7811,7828
5750,7930
3750,2949
8206,2977
8306,12445
3475,10176
14135,10183
14532,8128
15362,3042
10133,7392
16173,11670
12799,513
2864,12018
17657,11632
12323,8877
3981,8390
464,2068
9681,4980
4856,9290
11804,6630
9448,12727
4007,11899
18483,5505
2006,2009
9003,9275
15758,9724
11648,6654
10408,11191
12033,13724
8821,10982
6444,8588
18121,4328
2783,8807
6675,6432
733,626
7520,8304
5854,11507
1154,6217
4011,7458
17185,26
8172,9852
8884,10487
6449,2796
5277,5171
3628,13333
15761,10163
2113,4689
2846,3598
14879,3567
9536,8716
1379,3232
2308,11180
5871,10280
2318,9531
7055,12480
16713,11210
11662,4392
10713,8689
806,11459
17897,4696
9252,2806
2959,13641
13250,2362
5543,654
9183,6899
5592,13096
4295,3270
16692,13219
6531,13694
9244,10527
6903,11810
12942,11905
2481,6969
8917,12408
11100,5885
13042,6448
11579,7759
3661,5523
13736,1862
15480,7351
472,12340
5629,3942
11897,13358
973,2467
13446,7019
11857,5929
8126,11568
12383,1463
6838,1240
9112,3684
4142,8614
17022,1500
15220,5050
6831,1451
16585,3343
4402,10867
15828,13372
5614,1627
14033,9559
3824,9349
11846,11095
9637,4916
12862,160
13133,7597
10764,9906
10229,8253
11542,60
2710,10935
11255,6419
2171,8883
13035,12730
3890,6775
14642,11890
1627,8112
888,11787
15244,13430
3389,11634
17451,6759
17567,2944
13577,8951
10908,10899
449,13089
4980,7511
9949,4448
14959,11664
3239,7545
3013,7216
18376,12797
12390,2187
10890,13613
17975,8353
13345,3985
3587,3404
13900,4192
6122,11623
11805,2880
17328,12347
14045,11996
4108,3217
8717,1032
14081,1425
17885,2167
15385,11036
5454,1886
11606,13659
12780,2457
17221,9869
13525,4131
12267,4543
4859,5342
85,7060
8189,12374
821,1791
1717,5858
5786,6135
18235,6948
3244,5474
1754,2053
15861,13454
3287,2840
10356,9358
18126,2523
14063,4221
9918,10316
13450,6181
8795,6482
3145,3059
308,5631
16893,365
17440,7572
11719,5925
15729,9518
13302,4655
1224,102
12387,9526
12786,5107
10781,9824
13589,11572
7694,4671
13943,3564
2523,1728
7881,13574
18246,12230
1342,12198
11675,6267
18520,2760
9384,8869
1857,11643
9933,13113
16264,5250
14102,2103
10838,3273
4036,6318
15181,5893
7592,3094
16835,10197
8200,4816
2543,3244
14851,13340
9849,6762
5690,3501
18161,3945
4180,4065
13684,9782
58,10897
3881,3136
1087,187
7616,9441
33,3870
14868,6615
15769,4227
8426,13321
13010,928
13558,4584
3724,4073
3800,5751
13802,3633
13928,6052
14014,3111
5601,11490
1659,9059
16783,13378
11356,3311
14209,8497
5177,9403
2338,4413
6912,4672
1918,10419
15439,13385
13125,13686
14972,9254
14707,4528
1763,2893
4714,5326
16176,3329
6508,11622
9663,12565
79,885
13642,3923
16425,2829
13735,6404
6515,249
14736,5812
3895,2931
5304,9085
5962,3634
16291,5734
14830,12243
8971,11172
16502,321
1086,3164
14110,10763
531,4378
15814,11871
14071,12542
1071,7034
14963,1726
12893,7050
1061,3056
2524,1436
7186,3583
8133,7053
1463,6333
13393,7007
5907,7607
7766,9732
8605,10377
2461,4948
1573,629
6738,5385
9751,5941
1155,11728
3640,12583
6112,9504
4944,12835
9585,11313
157,703
6739,6984
3208,1333
15139,8486
9481,5336
7938,7051
17720,10127
8493,5320
13998,7052
16579,9768
10552,7985
12730,6111
12276,4130
3434,11416
17999,1723
6936,556
12652,13213
8169,13168
11350,13337
9088,10371
5131,11958
10652,9483
15388,6681
1805,4107
13039,1800
18342,12851
6328,5058
13540,76
17696,8642
8305,5967
15157,3485
4395,4460
11811,4819
18151,9992
7792,8243
13974,2152
17518,6747
1692,12545
17207,11289
13800,2446
5376,13428
9798,7564
3150,306
14375,8089
16632,8797
11837,5845
899,9235
7709,8132
17610,9296
9220,10837
11234,5802
4558,2369
607,5867
12812,12436
2562,6521
9879,9771
13249,3543
18220,11759
14449,6998
11611,2757
3370,4105
8143,12136
2774,7980
16110,3184
364,11655
11064,11551
15772,644
15917,5456
7481,8765
10702,6889
16511,2407
9568,1514
995,4487
13180,4288
16850,1904
2625,12869
5469,1193
10116,12458
1524,3861
9312,3482
8905,3950
8721,11188
4197,619
214,4083
5207,13514
18560,168
7152,2262
8656,13520
18521,10101
7820,1663
10774,8564
2863,9015
13263,888
9169,6618
6457,1019
16696,1266
10129,3511
7900,8843
11444,1124
8241,11894
2239,4580
15358,8810
13294,12759
18404,1370
3082,6549
17502,4750
6222,12865
16343,10098
2877,13556
14862,4807
9581,4913
2603,7173
4221,7689
14434,6996
7425,10804
5096,2623
15384,4181
1815,4843
6649,7744
15650,8495
7338,6647
11872,3941
15780,8019
12221,8397
14369,7600
17083,640
1984,3679
17849,7157
6587,3642
2827,1200
6886,6418
530,3507
9065,12163
4123,3833
9719,215
15774,8625
14340,8646
10284,3324
12632,13327
6326,1954
3278,13645
18118,3083
2668,3953
714,12211
6943,6796
3580,11008
15764,5626
15287,1519
52,4687
18035,1343
6803,11125
9221,7713
2361,2747
7782,4837
14145,11423
7203,2865
9209,1924
15167,5542
14717,1731
9516,89
8957,9343
14065,3330
4639,9199
7504,5700
14683,7959
5833,4662
9257,11165
5627,12257
11766,8187
3667,9675
8225,2404
3832,7231
2168,12185
17998,5919
11043,8221
3206,5414
10944,5694
17351,11500
15583,7378
2870,6090
7335,1634
11453,10596
6294,6744
762,4162
659,10844
16537,8242
14357,8779
2244,8569
6732,8894
2771,1676
3764,9788
8391,8431
17189,3467
2418,7668
14720,13527
13775,3528
7376,11799
11396,3479
15625,7982
8488,3353
1841,5440
11080,12099
4093,11789
14284,4789
4668,366
9594,9093
5755,6519
8454,12190
5119,10771
5425,8607
7776,4389
15402,2510
12828,1503
18541,2485
15427,205
12413,11663
9972,2677
6210,9428
4300,651
5557,10673
15313,6271
4349,3670
1447,11856
18203,8025
9774,10735
3874,12333
16387,8773
2381,11969
15327,7807
10808,5580
4939,13266
2585,5487
11373,6169
12854,5199
245,10493
15338,3815
164,9707
12051,511
14288,13565
10101,2682
9274,818
3819,9632
11638,92
2492,4801
10178,1839
5298,10531
14796,5365
5195,7909
4780,9325
16573,1980
6726,9021
6892,11626
7251,11433
5012,4124
13718,6029
16991,10642
2727,11463
13893,10595
2306,10827
2732,1921
274,11412
10100,1738
355,4950
2344,11518
14122,11955
7934,9429
115,2768
8854,4554
9599,4185
685,415
6360,282
16937,10611
7099,7365
15673,8410
3214,4669
15184,5907
13536,12536
4064,9619
4088,11134
13908,13450
5045,1378
11546,4467
17767,1049
2934,3976
1128,6737
6919,6468
12994,4101
12320,7504
1613,1329
10128,592
6524,13401
14953,8916
13070,11709
11893,597
16764,3731
17313,10680
13762,7207
1021,9866
3339,12327
9653,7704
11258,7209
14988,5495
7679,7716
11621,12269
12583,8366
14216,2064
14967,8167
15974,13702
16252,1254
12533,573
2319,11601
6986,10790
176,11208
15906,10449
1824,5953
11530,11917
